adds,spacing,tighten_after,tighten_to,risk,n,wr,pf,net,dd,cagr,mar,h1,h2
1,1.0,25,1.5,1.138623046875,737,32.42876526458616,1.5093026980758233,973.2170074943077,24.980239282297433,42.821583223947755,1.7142182963112695,1.3487520844413652,1.5785790887280053
1,1.0,30,2.5,1.1398193359375002,735,32.517006802721085,1.49444419307247,972.0674196467011,24.998290462992376,42.7985967230015,1.7120609421816588,1.352606131968663,1.556774707446121
1,2.0,25,1.5,1.2211669921875,736,30.434782608695656,1.500719819026806,967.6877572971055,24.986289161865972,42.7108311394905,1.7093707217907208,1.3223935170987684,1.5846371758543039
1,2.0,30,1.5,1.2211669921875,735,30.476190476190478,1.4943316184117474,966.1222143893651,24.97924352727218,42.679384441886995,1.7085939530270369,1.3315649671042857,1.5705093749520784
1,1.5,30,2.5,1.1864746093749998,735,31.428571428571427,1.487721465817495,964.9508517978015,24.990373581843023,42.65582987734262,1.7068904447404736,1.3440771888695706,1.5502075933844557
4,2.0,15,2.5,0.7007812499999999,740,20.405405405405403,1.738160437778572,961.2035595967889,24.987300413932136,42.58032857731075,1.704078786901257,1.3676183147899426,1.912607676559189
1,1.5,25,2.5,1.1864746093749998,735,31.428571428571427,1.4940496945045487,958.0598145133381,24.99372521741742,42.516812712068905,1.7010994696556934,1.3393798790977056,1.5607648966439858
1,1.25,30,2.0,1.1398193359375002,735,31.97278911564626,1.4905766237173268,946.4690455953192,24.998807564631573,42.28123981487124,1.6913302646759414,1.3607970639969496,1.5464812135156876
1,1.0,25,2.5,1.138623046875,735,32.517006802721085,1.4961403539088218,942.8296814049045,24.985132749815016,42.20681528542782,1.689277207692255,1.3481475016828433,1.5618549878837842
1,1.0,25,2.0,1.138623046875,736,32.47282608695652,1.502876603378127,936.7430974620431,24.98090473432173,42.08185071410393,1.6845607139395113,1.3418807572682203,1.573271475041819
1,2.0,25,2.0,1.2211669921875,735,30.476190476190478,1.495729869926639,936.733638684089,24.986010534242155,42.081656029852766,1.6842086883851197,1.323504055559632,1.576926851413001
4,2.0,20,1.5,0.6445556640625,736,20.652173913043477,1.7280883952525454,936.235639732176,24.99977726218376,42.07140388904902,1.6828711491237518,1.4072962693698012,1.8908617017303668
1,1.5,20,2.0,1.1864746093749998,740,31.486486486486488,1.5178732847929532,931.5876613697703,24.987273697190393,41.975515035869535,1.6798757457316893,1.3479201547542041,1.587646836212765
1,2.0,30,2.0,1.2211669921875,735,30.476190476190478,1.4882595664485538,930.6397921374507,24.984133032638997,41.95591521887758,1.6793024262265508,1.3255741856968837,1.5656924640193672
1,1.0,20,2.0,1.138623046875,740,32.567567567567565,1.519182725695083,911.8780084581125,24.98085850804766,41.56477576379689,1.6638649848805904,1.3522166890100158,1.5904600209073387
